order_id,customer_id,order_date,order_status,payment_method
692,2834,2024-01-24,Completed,Card
693,2443,2024-01-23,Completed,Card
694,1251,2024-01-24,Cancelled,Card
695,768,2024-01-06,Completed,Card
696,728,2024-01-01,Returned,Card
697,2389,2024-01-16,Completed,UPI
698,72,2024-01-27,Completed,Card
699,385,2024-01-25,Completed,UPI
700,2236,2024-01-12,Completed,UPI
701,2909,2024-01-10,Completed,Net Banking
702,2128,2024-01-22,Completed,UPI
703,1464,2024-01-05,Completed,Net Banking
704,366,2024-01-24,Completed,Net Banking
705,2568,2024-01-29,Completed,UPI
706,1357,2024-01-12,Completed,UPI
707,2131,2024-01-19,Completed,Card
708,1422,2024-01-31,Completed,UPI
709,2143,2024-01-05,Returned,Net Banking
710,1181,2024-01-16,Completed,UPI
711,2430,2024-01-10,Completed,Card
712,3,2024-01-27,Completed,UPI
713,353,2024-01-31,Completed,Net Banking
714,331,2024-01-19,Completed,UPI
715,1583,2024-01-21,Completed,Card
716,710,2024-01-10,Completed,UPI
717,556,2024-01-09,Completed,UPI
718,2574,2024-01-19,Completed,UPI
719,1811,2024-01-17,Completed,Net Banking
720,1911,2024-01-14,Completed,Card
721,576,2024-01-25,Completed,Card
722,2226,2024-01-20,Cancelled,Card
723,25,2024-01-22,Completed,Net Banking
724,1107,2024-01-02,Completed,UPI
725,2829,2024-01-16,Completed,Net Banking
726,218,2024-01-23,Completed,Net Banking
727,2768,2024-01-29,Completed,Net Banking
728,1987,2024-01-26,Completed,Card
729,496,2024-01-20,Completed,Card
730,1601,2024-01-15,Completed,UPI
731,2240,2024-01-27,Completed,UPI
732,2606,2024-01-05,Completed,Net Banking
733,2866,2024-01-24,Completed,UPI
734,2412,2024-01-31,Completed,UPI
735,1708,2024-01-15,Completed,UPI
736,46,2024-01-13,Completed,Net Banking
737,1453,2024-01-30,Returned,Net Banking
738,1466,2024-01-06,Completed,Card
739,2102,2024-01-13,Completed,UPI
740,2930,2024-01-15,Cancelled,Net Banking
741,2643,2024-01-30,Completed,Net Banking
742,2077,2024-01-30,Completed,Card
743,2395,2024-01-12,Completed,Card
744,950,2024-01-06,Completed,Net Banking
745,970,2024-01-25,Completed,Net Banking
746,2507,2024-01-02,Completed,Net Banking
747,1534,2024-01-25,Completed,Card
748,1547,2024-01-15,Completed,Net Banking
749,2012,2024-01-09,Completed,Card
750,788,2024-01-26,Completed,Net Banking
751,576,2024-02-01,Cancelled,UPI
752,2795,2024-02-05,Completed,Net Banking
753,1941,2024-02-18,Completed,Net Banking
754,1752,2024-02-14,Completed,Net Banking
755,2119,2024-02-25,Completed,Card
756,1356,2024-02-17,Completed,UPI
757,279,2024-02-11,Cancelled,UPI
758,989,2024-02-18,Cancelled,Net Banking
759,2237,2024-02-01,Completed,UPI
760,1385,2024-02-01,Completed,Card
761,1351,2024-02-17,Cancelled,Card
762,2310,2024-02-02,Cancelled,Card
763,2509,2024-02-19,Cancelled,UPI
764,171,2024-02-23,Completed,Card
765,933,2024-02-09,Completed,Card
766,75,2024-02-21,Completed,UPI
767,2251,2024-02-13,Completed,Net Banking
768,1789,2024-02-10,Cancelled,Card
769,2197,2024-02-23,Completed,Card
770,520,2024-02-01,Completed,UPI
771,1001,2024-02-28,Returned,UPI
772,315,2024-02-21,Completed,Card
773,1463,2024-02-26,Cancelled,UPI
774,2678,2024-02-09,Completed,UPI
775,1420,2024-02-01,Cancelled,Net Banking
776,562,2024-02-06,Completed,UPI
777,2970,2024-02-11,Completed,Card
778,468,2024-03-01,Completed,UPI
779,347,2024-02-09,Completed,UPI
780,1819,2024-02-12,Completed,Card
781,1250,2024-02-21,Completed,Card
782,113,2024-02-06,Completed,UPI
783,234,2024-02-24,Completed,Net Banking
784,2346,2024-02-13,Completed,UPI
785,976,2024-02-14,Completed,Net Banking
786,2224,2024-02-24,Completed,Card
787,1027,2024-02-21,Completed,Net Banking
788,2329,2024-02-09,Completed,Card
789,37,2024-02-14,Completed,UPI
790,2374,2024-02-01,Cancelled,Net Banking
791,1057,2024-02-05,Completed,UPI
792,715,2024-02-20,Completed,Card
793,158,2024-02-20,Completed,UPI
794,934,2024-02-22,Completed,UPI
795,1448,2024-02-27,Completed,Card
796,1818,2024-02-16,Completed,Card
797,2790,2024-02-26,Completed,UPI
798,2487,2024-02-10,Completed,UPI
799,128,2024-02-19,Completed,Card
800,1283,2024-02-06,Completed,Net Banking
801,2387,2024-02-12,Completed,UPI
802,2063,2024-02-18,Returned,Net Banking
803,2162,2024-02-03,Completed,Net Banking
804,799,2024-02-08,Completed,Card
805,1868,2024-02-07,Completed,Net Banking
806,1680,2024-02-23,Completed,Net Banking
807,1984,2024-02-20,Completed,UPI
808,514,2024-02-26,Cancelled,UPI
809,1067,2024-02-19,Completed,Card
810,2069,2024-02-13,Returned,Net Banking
811,1860,2024-02-28,Completed,UPI
812,518,2024-02-03,Cancelled,Card
813,2169,2024-02-16,Cancelled,UPI
814,2282,2024-02-22,Completed,UPI
815,442,2024-02-19,Returned,Net Banking
816,1843,2024-02-20,Completed,UPI
817,2415,2024-02-23,Cancelled,Card
818,2430,2024-02-18,Completed,UPI
819,2960,2024-02-16,Completed,Card
820,1398,2024-02-15,Completed,Net Banking
821,1574,2024-02-10,Completed,Card
822,2995,2024-02-28,Completed,Net Banking
823,679,2024-02-09,Completed,UPI
824,1063,2024-02-09,Returned,Card
825,2262,2024-02-06,Completed,Card
826,800,2024-02-25,Completed,Card
827,2340,2024-03-01,Completed,Card
828,2894,2024-02-22,Cancelled,UPI
829,561,2024-02-27,Returned,Card
830,912,2024-02-25,Completed,Net Banking
831,2101,2024-02-20,Completed,Net Banking
832,2889,2024-02-03,Completed,Net Banking
833,33,2024-02-20,Completed,Card
834,1985,2024-02-04,Completed,UPI
835,364,2024-02-20,Returned,Net Banking
836,276,2024-02-13,Completed,Net Banking
837,2818,2024-02-13,Completed,Net Banking
838,1984,2024-02-11,Completed,UPI
839,1987,2024-02-21,Completed,Net Banking
840,396,2024-02-09,Completed,UPI
841,2714,2024-02-07,Completed,UPI
842,2887,2024-02-12,Completed,UPI
843,1192,2024-01-31,Completed,UPI
844,1324,2024-02-24,Completed,UPI
845,224,2024-02-08,Completed,UPI
846,907,2024-02-13,Completed,Card
847,530,2024-02-10,Completed,Net Banking
848,2887,2024-02-02,Completed,Net Banking
849,2125,2024-02-01,Completed,Card
850,662,2024-02-09,Cancelled,Card
851,83,2024-02-01,Completed,Net Banking
852,1160,2024-02-05,Completed,Net Banking
853,507,2024-02-08,Completed,UPI
854,1106,2024-02-28,Cancelled,Net Banking
855,61,2024-01-31,Completed,Card
856,1603,2024-02-18,Completed,UPI
857,96,2024-02-23,Completed,Card
858,1543,2024-02-15,Completed,UPI
859,2879,2024-02-29,Completed,Card
860,1527,2024-03-01,Completed,UPI
861,1628,2024-01-31,Completed,UPI
862,589,2024-02-10,Completed,Card
863,1024,2024-02-18,Completed,UPI
864,2022,2024-02-01,Completed,UPI
865,2823,2024-02-10,Completed,Card
866,2304,2024-02-24,Completed,UPI
867,1979,2024-02-22,Completed,Net Banking
868,2865,2024-02-13,Completed,Card
869,498,2024-02-23,Completed,Card
870,700,2024-02-15,Completed,Card
871,1216,2024-01-31,Completed,Net Banking
872,1523,2024-02-19,Completed,UPI
873,2927,2024-03-01,Completed,UPI
874,2950,2024-02-29,Returned,Card
875,1706,2024-02-10,Completed,Card
876,2843,2024-02-06,Completed,Card
877,2435,2024-02-14,Completed,Net Banking
878,58,2024-02-20,Cancelled,UPI
879,1652,2024-02-19,Cancelled,Net Banking
880,422,2024-02-04,Completed,UPI
881,2642,2024-02-18,Completed,Net Banking
882,1940,2024-02-21,Completed,Card
883,2519,2024-02-29,Completed,Card
884,2096,2024-02-04,Completed,UPI
885,481,2024-02-24,Completed,UPI
886,2139,2024-02-26,Completed,Net Banking
887,2596,2024-03-01,Completed,UPI
888,1027,2024-02-25,Completed,UPI
889,1498,2024-02-27,Cancelled,UPI
890,783,2024-02-17,Completed,Net Banking
891,1479,2024-02-14,Completed,UPI
892,1040,2024-02-29,Completed,UPI
893,2629,2024-02-08,Completed,Net Banking
894,2344,2024-02-01,Completed,UPI
895,1940,2024-02-05,Completed,Net Banking
896,119,2024-02-11,Completed,Net Banking
897,490,2024-02-13,Completed,Card
898,796,2024-02-08,Completed,UPI
899,2404,2024-02-28,Completed,Card
900,252,2024-02-21,Completed,Net Banking
901,344,2024-02-08,Completed,Net Banking
902,1677,2024-02-16,Completed,Card
903,483,2024-02-11,Completed,Net Banking
904,1897,2024-02-29,Completed,Card
905,2567,2024-02-18,Returned,Card
906,1886,2024-02-11,Completed,Card
907,783,2024-03-01,Completed,UPI
908,1176,2024-02-22,Completed,UPI
909,817,2024-02-08,Completed,Net Banking
910,1455,2024-02-15,Completed,Net Banking
911,699,2024-02-26,Completed,UPI
912,863,2024-02-18,Returned,Net Banking
913,2064,2024-02-22,Completed,UPI
914,864,2024-02-24,Completed,Card
915,2586,2024-02-21,Completed,Net Banking
916,2697,2024-02-12,Completed,Net Banking
917,33,2024-02-11,Completed,UPI
918,667,2024-02-09,Completed,Card
919,2360,2024-02-18,Completed,UPI
920,1529,2024-02-23,Completed,UPI
921,2077,2024-02-24,Completed,UPI
922,2098,2024-02-05,Completed,Net Banking
923,572,2024-02-24,Completed,Card
924,580,2024-02-25,Completed,Card
925,821,2024-02-04,Cancelled,Card
926,833,2024-02-27,Completed,Card
927,653,2024-02-15,Completed,Net Banking
928,1935,2024-02-29,Completed,Net Banking
929,527,2024-02-12,Completed,UPI
930,1740,2024-02-23,Completed,UPI
931,111,2024-02-18,Completed,Card
932,7,2024-02-16,Completed,Card
933,182,2024-02-06,Completed,UPI
934,618,2024-02-13,Completed,UPI
935,1728,2024-03-01,Completed,Net Banking
936,339,2024-02-25,Completed,Net Banking
937,528,2024-02-10,Completed,UPI
938,2746,2024-02-20,Completed,UPI
939,475,2024-02-20,Completed,UPI
940,2192,2024-02-10,Returned,Card
941,2764,2024-02-27,Completed,Net Banking
942,2518,2024-02-26,Completed,Card
943,2006,2024-02-03,Completed,Net Banking
944,2765,2024-02-10,Completed,Net Banking
945,1709,2024-02-11,Completed,Net Banking
946,1464,2024-02-03,Completed,UPI
947,2192,2024-02-02,Completed,Net Banking
948,1877,2024-02-11,Completed,Net Banking
949,1338,2024-02-02,Completed,Net Banking
950,323,2024-02-23,Completed,UPI
951,1053,2024-02-05,Completed,Card
952,1069,2024-02-18,Returned,Net Banking
953,201,2024-02-25,Completed,UPI
954,761,2024-02-24,Completed,Net Banking
955,1117,2024-02-09,Completed,UPI
956,2454,2024-02-14,Completed,Card
957,2905,2024-01-31,Completed,UPI
958,1724,2024-02-18,Completed,UPI
959,1396,2024-02-10,Completed,Card
960,2181,2024-02-06,Completed,UPI
961,2341,2024-02-27,Returned,Net Banking
962,2170,2024-02-23,Completed,UPI
963,639,2024-01-31,Completed,UPI
964,1163,2024-02-24,Completed,Card
965,2487,2024-02-12,Cancelled,UPI
966,2338,2024-02-03,Completed,Net Banking
967,892,2024-02-11,Completed,UPI
968,2814,2024-02-21,Returned,UPI
969,1655,2024-02-07,Completed,UPI
970,1182,2024-02-12,Completed,UPI
971,2377,2024-02-12,Completed,UPI
972,2535,2024-01-31,Completed,Net Banking
973,2999,2024-02-18,Completed,Net Banking
974,2563,2024-02-18,Completed,UPI
975,2680,2024-02-19,Completed,Card
976,2962,2024-02-11,Cancelled,Net Banking
977,1201,2024-02-04,Completed,Net Banking
978,2471,2024-02-21,Completed,Card
979,2475,2024-02-03,Completed,Card
980,287,2024-02-23,Completed,Net Banking
981,1579,2024-02-27,Completed,UPI
982,2487,2024-02-24,Completed,Card
983,1200,2024-02-01,Completed,Net Banking
984,2936,2024-02-12,Cancelled,UPI
985,1076,2024-02-04,Completed,Card
986,1392,2024-02-21,Completed,UPI
987,1352,2024-02-03,Completed,Net Banking
988,1210,2024-02-10,Completed,UPI
989,147,2024-02-19,Completed,UPI
990,1520,2024-02-28,Completed,UPI
991,1947,2024-02-09,Completed,Card
992,1198,2024-02-19,Cancelled,Card
993,1241,2024-02-18,Completed,UPI
994,1954,2024-02-12,Completed,UPI
995,2144,2024-02-10,Completed,UPI
996,1983,2024-02-05,Cancelled,Card
997,919,2024-02-06,Completed,Net Banking
998,1461,2024-02-06,Completed,Net Banking
999,2147,2024-02-27,Cancelled,UPI
1000,1350,2024-02-03,Completed,Net Banking
1001,2322,2024-02-14,Completed,Net Banking
1002,2666,2024-02-29,Cancelled,Net Banking
1003,1089,2024-02-19,Completed,Card
1004,250,2024-02-09,Completed,Net Banking
1005,210,2024-02-17,Completed,Card
1006,1950,2024-02-02,Completed,Card
1007,2383,2024-01-31,Completed,Net Banking
1008,2601,2024-02-18,Completed,Card
1009,2018,2024-02-08,Completed,UPI
1010,2180,2024-02-08,Completed,Net Banking
1011,747,2024-02-03,Completed,Net Banking
1012,269,2024-02-05,Completed,Card
1013,2207,2024-02-21,Completed,Card
1014,2056,2024-02-09,Completed,UPI
1015,2497,2024-02-09,Completed,UPI
1016,1623,2024-02-24,Completed,Net Banking
1017,2677,2024-02-15,Completed,Net Banking
1018,1244,2024-02-15,Completed,Net Banking
1019,1262,2024-02-14,Completed,UPI
1020,1675,2024-02-01,Completed,UPI
1021,855,2024-02-06,Completed,UPI
1022,1567,2024-02-13,Completed,Card
1023,1803,2024-02-16,Cancelled,Card
1024,1965,2024-02-23,Cancelled,Card
1025,1024,2024-02-15,Completed,UPI
1026,2620,2024-02-01,Completed,UPI
1027,304,2024-02-04,Completed,UPI
1028,1225,2024-02-18,Completed,UPI
1029,2239,2024-02-18,Completed,Net Banking
1030,279,2024-02-04,Cancelled,Net Banking
1031,880,2024-02-23,Completed,UPI
1032,2884,2024-02-21,Completed,Card
1033,1683,2024-02-20,Completed,Card
1034,2318,2024-01-31,Completed,Net Banking
1035,2355,2024-02-09,Completed,Card
1036,649,2024-02-17,Completed,Card
1037,300,2024-02-06,Completed,UPI
1038,2665,2024-02-04,Completed,Net Banking
1039,2837,2024-02-24,Completed,Card
1040,2555,2024-01-31,Completed,Card
1041,913,2024-02-08,Completed,Net Banking
1042,2353,2024-02-06,Cancelled,Net Banking
1043,1264,2024-02-06,Completed,Net Banking
1044,1428,2024-02-17,Returned,UPI
1045,827,2024-02-06,Completed,UPI
1046,1456,2024-02-24,Completed,UPI
1047,1819,2024-01-31,Cancelled,Card
1048,1636,2024-02-14,Completed,Net Banking
1049,2076,2024-02-05,Cancelled,Card
1050,2004,2024-02-03,Completed,UPI
1051,2077,2024-02-02,Completed,Card
1052,1721,2024-02-12,Completed,UPI
1053,2671,2024-02-13,Completed,Card
1054,1126,2024-01-31,Completed,Card
1055,2313,2024-02-05,Completed,Card
1056,860,2024-02-19,Cancelled,UPI
1057,716,2024-02-05,Cancelled,Net Banking
1058,666,2024-02-25,Completed,UPI
1059,117,2024-02-10,Completed,UPI
1060,592,2024-02-27,Cancelled,UPI
1061,411,2024-02-05,Completed,Card
1062,1949,2024-03-01,Completed,Net Banking
1063,2609,2024-02-25,Completed,UPI
1064,2212,2024-02-21,Completed,Net Banking
1065,2340,2024-02-15,Completed,Card
1066,337,2024-02-21,Completed,UPI
1067,757,2024-02-08,Completed,Net Banking
1068,2118,2024-02-16,Completed,Card
1069,595,2024-02-21,Completed,Card
1070,811,2024-02-25,Returned,Net Banking
1071,1626,2024-02-05,Completed,UPI
1072,2365,2024-02-27,Completed,UPI
1073,1145,2024-02-03,Completed,UPI
1074,1997,2024-02-10,Completed,Card
1075,1497,2024-02-02,Completed,Net Banking
1076,1874,2024-02-07,Completed,Net Banking
1077,1854,2024-02-09,Completed,Card
1078,581,2024-02-06,Completed,Card
1079,1450,2024-02-23,Completed,Net Banking
1080,2210,2024-02-11,Completed,Net Banking
1081,411,2024-02-05,Completed,Net Banking
1082,2216,2024-02-04,Cancelled,Card
1083,1597,2024-02-09,Cancelled,UPI
1084,1229,2024-02-23,Completed,Net Banking
1085,2433,2024-02-19,Returned,UPI
1086,657,2024-02-15,Completed,Card
1087,1602,2024-02-13,Completed,UPI
1088,1132,2024-03-01,Completed,Net Banking
1089,1817,2024-02-06,Completed,UPI
1090,2133,2024-02-03,Completed,Net Banking
1091,1224,2024-02-14,Completed,Net Banking
1092,2950,2024-02-28,Completed,Card
1093,1911,2024-02-20,Completed,Net Banking
1094,423,2024-02-16,Completed,Net Banking
1095,2874,2024-02-15,Returned,Net Banking
1096,2966,2024-02-26,Completed,Net Banking
1097,1030,2024-02-26,Returned,Card
1098,907,2024-02-15,Completed,Card
1099,2317,2024-02-26,Completed,Net Banking
1100,2419,2024-02-03,Completed,Card
1101,2377,2024-02-11,Completed,UPI
1102,1423,2024-02-01,Completed,UPI
1103,2573,2024-02-26,Completed,Card
1104,99,2024-02-05,Completed,UPI
1105,1039,2024-02-14,Completed,UPI
1106,196,2024-02-14,Completed,Net Banking
1107,2242,2024-02-17,Completed,UPI
1108,365,2024-02-27,Completed,Net Banking
1109,1253,2024-02-26,Completed,Net Banking
1110,2620,2024-02-15,Completed,UPI
1111,1794,2024-02-25,Cancelled,Card
1112,2384,2024-02-06,Completed,Net Banking
1113,1631,2024-02-05,Completed,Card
1114,2717,2024-02-19,Completed,Net Banking
1115,545,2024-02-12,Cancelled,Net Banking
1116,1327,2024-02-02,Returned,Card
1117,2735,2024-02-04,Returned,Card
1118,2654,2024-02-14,Completed,UPI
1119,2508,2024-02-27,Completed,Net Banking
1120,2125,2024-02-05,Completed,UPI
1121,1080,2024-02-25,Completed,Card
1122,2840,2024-02-02,Completed,Net Banking
1123,528,2024-02-18,Completed,Net Banking
1124,2475,2024-02-03,Completed,Net Banking
1125,2353,2024-02-08,Completed,UPI
1126,702,2024-02-02,Completed,Net Banking
1127,2894,2024-02-15,Completed,Card
1128,2981,2024-03-01,Completed,UPI
1129,1852,2024-02-21,Completed,UPI
1130,2081,2024-02-25,Cancelled,Net Banking
1131,217,2024-02-19,Completed,Card
1132,2170,2024-02-02,Completed,Card
1133,735,2024-02-24,Completed,UPI
1134,1653,2024-02-03,Completed,UPI
1135,568,2024-02-15,Completed,UPI
1136,1033,2024-02-13,Completed,UPI
1137,2652,2024-02-11,Completed,Card
1138,2282,2024-02-01,Completed,Card
1139,20,2024-01-31,Completed,Net Banking
1140,2608,2024-02-06,Completed,Card
1141,634,2024-02-29,Completed,UPI
1142,1824,2024-02-26,Completed,Net Banking
1143,1194,2024-02-29,Completed,Net Banking
1144,2472,2024-02-06,Completed,UPI
1145,1593,2024-02-26,Completed,Net Banking
1146,580,2024-02-11,Completed,Card
1147,1968,2024-02-01,Completed,Net Banking
1148,2683,2024-02-21,Completed,Net Banking
1149,2238,2024-02-24,Completed,Card
1150,2566,2024-03-01,Completed,Card
1151,1317,2024-02-03,Completed,UPI
1152,226,2024-02-22,Completed,Card
1153,2340,2024-02-28,Completed,Net Banking
1154,194,2024-01-31,Returned,UPI
1155,2083,2024-02-23,Completed,UPI
1156,1873,2024-02-03,Cancelled,Net Banking
1157,2029,2024-02-06,Completed,Card
1158,2824,2024-02-06,Completed,Card
1159,936,2024-02-26,Completed,Card
1160,1009,2024-02-19,Completed,UPI
1161,840,2024-02-09,Cancelled,UPI
1162,1695,2024-02-13,Completed,Card
1163,2567,2024-01-31,Completed,UPI
1164,914,2024-02-22,Completed,Card
1165,1341,2024-02-17,Completed,Net Banking
1166,1174,2024-02-17,Completed,Card
1167,828,2024-02-26,Returned,UPI
1168,147,2024-02-16,Completed,Card
1169,343,2024-02-05,Completed,Card
1170,585,2024-02-14,Completed,Net Banking
1171,180,2024-02-10,Completed,UPI
1172,822,2024-02-14,Cancelled,UPI
1173,261,2024-02-16,Completed,UPI
1174,1805,2024-02-27,Completed,Net Banking
1175,2242,2024-02-04,Returned,Net Banking
1176,2189,2024-02-16,Completed,Net Banking
1177,426,2024-02-04,Completed,Card
1178,920,2024-02-03,Completed,Net Banking
1179,1952,2024-02-20,Cancelled,UPI
1180,974,2024-02-29,Completed,UPI
1181,2198,2024-02-14,Cancelled,UPI
1182,657,2024-02-08,Completed,UPI
1183,1681,2024-02-14,Completed,Card
1184,853,2024-02-11,Cancelled,UPI
1185,1592,2024-02-14,Completed,Net Banking
1186,844,2024-02-16,Completed,Net Banking
1187,2535,2024-02-21,Completed,UPI
1188,1610,2024-02-06,Completed,Net Banking
1189,209,2024-02-13,Completed,Card
1190,1815,2024-02-05,Completed,Net Banking
1191,2308,2024-02-21,Completed,Net Banking
1192,1297,2024-02-13,Completed,Card
1193,2509,2024-02-29,Completed,Card
1194,36,2024-01-31,Cancelled,UPI
