session_id,customer_id,session_date,device_type,traffic_source
615,1159,2024-04-19,Tablet,Facebook Ads
616,840,2024-01-19,Mobile,Google Ads
617,409,2024-12-19,Mobile,Google Ads
618,2718,2024-12-05,Mobile,Facebook Ads
619,2954,2024-11-08,Tablet,Google Ads
620,227,2024-11-22,Tablet,Google Ads
621,447,2024-07-20,Tablet,Facebook Ads
622,1236,2024-07-14,Tablet,Facebook Ads
623,26,2024-07-11,Tablet,Google Ads
624,1851,2024-07-08,Mobile,Facebook Ads
625,106,2024-08-07,Desktop,Facebook Ads
626,2709,2024-04-13,Desktop,Facebook Ads
627,2202,2024-03-07,Mobile,Facebook Ads
628,589,2024-04-01,Mobile,Organic
629,2570,2024-11-14,Desktop,Organic
630,917,2024-08-21,Mobile,Facebook Ads
631,1783,2024-06-21,Mobile,Facebook Ads
632,2488,2024-04-28,Desktop,Facebook Ads
633,182,2024-12-14,Mobile,Organic
634,2788,2024-09-11,Mobile,Organic
635,800,2024-12-07,Mobile,Facebook Ads
636,1828,2024-12-30,Mobile,Organic
637,1883,2024-05-12,Tablet,Facebook Ads
638,1445,2024-07-29,Tablet,Google Ads
639,2576,2024-08-28,Desktop,Facebook Ads
640,115,2024-05-10,Desktop,Organic
641,451,2024-07-21,Tablet,Google Ads
642,802,2024-03-06,Mobile,Google Ads
643,1046,2024-12-27,Mobile,Google Ads
644,714,2024-08-17,Mobile,Google Ads
645,2436,2024-05-14,Desktop,Facebook Ads
646,1110,2024-08-08,Tablet,Google Ads
647,1732,2024-04-04,Desktop,Facebook Ads
648,2607,2024-09-25,Desktop,Organic
649,2439,2024-10-23,Mobile,Google Ads
650,2101,2024-09-01,Desktop,Google Ads
651,835,2024-05-05,Tablet,Google Ads
652,2012,2024-01-09,Desktop,Organic
653,979,2024-11-19,Tablet,Organic
654,1613,2024-06-28,Mobile,Facebook Ads
655,1394,2024-01-05,Desktop,Organic
656,2743,2024-11-27,Desktop,Google Ads
657,355,2024-06-17,Tablet,Google Ads
658,2225,2024-04-12,Tablet,Facebook Ads
659,1628,2024-01-30,Tablet,Facebook Ads
660,749,2024-12-19,Mobile,Google Ads
661,2478,2024-10-07,Mobile,Facebook Ads
662,355,2024-10-19,Desktop,Organic
663,56,2024-04-09,Tablet,Google Ads
664,1469,2024-08-13,Tablet,Facebook Ads
665,2275,2024-04-19,Tablet,Google Ads
666,1060,2024-01-15,Desktop,Facebook Ads
667,401,2024-05-17,Mobile,Organic
668,1663,2024-07-21,Tablet,Google Ads
669,401,2024-12-11,Desktop,Organic
670,824,2024-07-22,Mobile,Facebook Ads
671,1432,2024-09-26,Desktop,Google Ads
672,362,2024-08-02,Tablet,Organic
673,2110,2024-05-28,Desktop,Google Ads
674,25,2024-10-14,Mobile,Google Ads
675,1074,2024-09-01,Tablet,Google Ads
676,2905,2024-09-24,Tablet,Facebook Ads
677,2171,2024-07-03,Tablet,Facebook Ads
678,694,2024-01-28,Mobile,Google Ads
679,2055,2024-05-04,Mobile,Organic
680,2206,2024-04-20,Tablet,Google Ads
681,1878,2024-03-13,Tablet,Google Ads
682,1386,2024-04-27,Tablet,Facebook Ads
683,2811,2024-05-14,Mobile,Facebook Ads
684,2530,2024-10-04,Desktop,Facebook Ads
685,829,2024-08-12,Tablet,Organic
686,2423,2024-03-04,Tablet,Google Ads
687,542,2024-06-14,Mobile,Organic
688,2868,2024-05-21,Mobile,Google Ads
689,2622,2024-08-15,Tablet,Organic
690,1507,2024-05-31,Tablet,Google Ads
691,1740,2024-07-24,Desktop,Facebook Ads
692,193,2024-04-19,Mobile,Organic
693,2118,2024-03-11,Desktop,Facebook Ads
694,1794,2024-04-10,Tablet,Google Ads
695,937,2024-08-10,Desktop,Facebook Ads
696,807,2024-05-04,Desktop,Google Ads
697,1622,2024-06-29,Tablet,Google Ads
698,1616,2024-05-07,Tablet,Google Ads
699,1833,2024-06-19,Desktop,Google Ads
700,246,2024-11-19,Desktop,Facebook Ads
701,139,2024-12-12,Tablet,Organic
702,837,2024-05-18,Desktop,Facebook Ads
703,2497,2024-03-19,Desktop,Organic
704,1660,2024-06-13,Desktop,Organic
705,1073,2024-05-02,Desktop,Organic
706,1831,2024-07-08,Desktop,Organic
707,1322,2024-01-09,Mobile,Facebook Ads
708,528,2024-11-11,Desktop,Organic
709,2191,2024-11-23,Mobile,Organic
710,2066,2024-07-13,Desktop,Google Ads
711,1847,2024-11-09,Desktop,Google Ads
712,2094,2024-12-05,Mobile,Organic
713,1034,2024-03-13,Mobile,Facebook Ads
714,2817,2024-06-07,Mobile,Organic
715,2768,2024-03-02,Desktop,Facebook Ads
716,2619,2024-07-22,Tablet,Google Ads
717,1957,2024-01-29,Desktop,Organic
718,2365,2024-12-10,Mobile,Organic
719,2352,2024-10-08,Mobile,Facebook Ads
720,1081,2024-06-05,Desktop,Google Ads
721,2401,2024-06-14,Desktop,Facebook Ads
722,2684,2024-07-05,Mobile,Organic
723,2872,2024-07-27,Tablet,Organic
724,2664,2024-07-04,Tablet,Facebook Ads
725,1008,2024-04-15,Mobile,Organic
726,2781,2024-07-27,Desktop,Organic
727,2756,2024-12-22,Desktop,Organic
728,671,2024-12-16,Desktop,Organic
729,778,2024-04-02,Desktop,Organic
730,2036,2024-07-23,Desktop,Facebook Ads
731,1160,2024-09-14,Mobile,Organic
732,2223,2024-01-21,Desktop,Facebook Ads
733,174,2024-10-31,Desktop,Facebook Ads
734,849,2024-01-15,Tablet,Google Ads
735,525,2024-05-19,Desktop,Facebook Ads
736,2080,2024-03-15,Tablet,Google Ads
737,2992,2024-06-24,Tablet,Google Ads
738,1125,2024-01-05,Desktop,Facebook Ads
739,1353,2024-10-10,Desktop,Google Ads
740,2701,2024-02-09,Mobile,Google Ads
741,913,2024-10-12,Tablet,Organic
742,268,2024-02-07,Mobile,Organic
743,1547,2024-11-20,Mobile,Google Ads
744,2164,2024-06-26,Mobile,Organic
745,2791,2024-04-09,Mobile,Facebook Ads
746,1977,2024-07-12,Mobile,Google Ads
747,2175,2024-07-23,Desktop,Google Ads
748,224,2024-04-16,Desktop,Google Ads
749,856,2024-09-06,Mobile,Organic
750,2069,2024-05-02,Mobile,Facebook Ads
751,1772,2024-05-28,Mobile,Organic
752,2719,2024-09-16,Mobile,Organic
753,2123,2024-09-25,Desktop,Facebook Ads
754,1848,2024-12-10,Desktop,Facebook Ads
755,1381,2024-05-16,Mobile,Facebook Ads
756,2286,2024-03-24,Desktop,Facebook Ads
757,2097,2024-11-20,Tablet,Facebook Ads
758,1041,2024-11-17,Desktop,Organic
759,2382,2024-01-25,Mobile,Organic
760,184,2024-10-05,Mobile,Facebook Ads
761,1865,2024-12-17,Tablet,Google Ads
762,2093,2024-05-15,Tablet,Google Ads
763,28,2024-04-28,Desktop,Google Ads
764,203,2024-08-05,Tablet,Organic
765,1506,2024-08-27,Tablet,Organic
766,940,2024-10-20,Tablet,Google Ads
767,2263,2024-10-29,Mobile,Facebook Ads
768,1736,2024-08-19,Desktop,Organic
769,1033,2024-12-26,Desktop,Facebook Ads
770,2417,2024-01-21,Tablet,Organic
771,1685,2024-11-04,Mobile,Facebook Ads
772,2575,2024-09-26,Tablet,Facebook Ads
773,808,2024-11-19,Tablet,Organic
774,2644,2024-09-20,Desktop,Google Ads
775,890,2024-07-06,Mobile,Organic
776,1818,2024-05-08,Tablet,Organic
777,1587,2024-12-18,Mobile,Google Ads
778,1056,2024-01-21,Mobile,Google Ads
779,2270,2024-12-06,Desktop,Facebook Ads
780,2807,2024-11-18,Tablet,Facebook Ads
781,1426,2024-05-08,Desktop,Google Ads
782,1519,2024-03-28,Tablet,Organic
783,2378,2024-05-14,Desktop,Facebook Ads
784,28,2024-10-06,Tablet,Facebook Ads
785,1337,2024-05-12,Tablet,Organic
786,2666,2024-02-19,Tablet,Google Ads
787,401,2024-04-13,Tablet,Organic
788,2136,2024-06-26,Mobile,Facebook Ads
789,1638,2024-09-23,Tablet,Google Ads
790,1557,2024-05-11,Desktop,Google Ads
791,340,2024-05-23,Mobile,Facebook Ads
792,257,2024-09-12,Mobile,Organic
793,2044,2024-12-04,Tablet,Google Ads
794,1279,2024-08-19,Tablet,Google Ads
795,123,2024-03-01,Mobile,Facebook Ads
796,795,2024-07-29,Desktop,Facebook Ads
797,1133,2024-04-01,Mobile,Organic
798,739,2024-01-17,Mobile,Google Ads
799,2614,2024-12-15,Mobile,Google Ads
800,1381,2024-07-31,Desktop,Facebook Ads
801,2260,2024-09-03,Mobile,Facebook Ads
802,1886,2024-07-19,Desktop,Facebook Ads
803,897,2024-01-15,Desktop,Organic
804,2615,2024-02-26,Tablet,Google Ads
805,1136,2024-03-26,Mobile,Google Ads
806,337,2024-08-07,Mobile,Facebook Ads
807,2504,2024-09-04,Tablet,Google Ads
808,1088,2024-06-01,Tablet,Google Ads
809,2232,2024-02-21,Tablet,Facebook Ads
810,2450,2024-02-03,Tablet,Facebook Ads
811,834,2024-09-19,Tablet,Organic
812,1717,2024-09-03,Desktop,Google Ads
813,2586,2024-10-28,Desktop,Google Ads
814,899,2024-03-14,Mobile,Organic
815,1531,2024-01-15,Tablet,Facebook Ads
816,674,2024-01-06,Desktop,Organic
817,2487,2024-12-19,Tablet,Organic
818,1826,2024-05-21,Tablet,Organic
819,2011,2024-03-18,Desktop,Organic
820,779,2024-05-19,Tablet,Facebook Ads
821,2214,2024-06-10,Tablet,Google Ads
822,421,2024-02-20,Mobile,Organic
823,2349,2024-06-25,Mobile,Google Ads
824,1828,2024-11-10,Desktop,Google Ads
825,289,2024-07-07,Desktop,Facebook Ads
826,1810,2024-12-08,Mobile,Facebook Ads
827,1573,2024-03-02,Desktop,Organic
828,1294,2024-12-18,Tablet,Organic
829,207,2024-09-25,Tablet,Facebook Ads
830,2666,2024-03-13,Tablet,Facebook Ads
831,1616,2024-09-18,Desktop,Organic
832,2351,2024-09-22,Desktop,Google Ads
833,2288,2024-03-25,Desktop,Google Ads
834,2917,2024-05-23,Tablet,Facebook Ads
835,535,2024-01-19,Mobile,Google Ads
836,187,2024-12-31,Tablet,Google Ads
837,1364,2024-04-25,Tablet,Google Ads
838,2321,2024-10-04,Mobile,Facebook Ads
839,2622,2024-11-20,Desktop,Facebook Ads
840,1251,2024-11-26,Desktop,Google Ads
841,2248,2024-06-10,Mobile,Organic
842,1227,2024-01-01,Tablet,Facebook Ads
843,1029,2024-11-17,Tablet,Organic
844,2030,2024-09-14,Mobile,Facebook Ads
845,1389,2024-12-08,Mobile,Facebook Ads
846,932,2024-06-10,Tablet,Facebook Ads
847,2296,2024-07-28,Tablet,Organic
848,1403,2024-06-08,Tablet,Organic
849,533,2024-10-29,Tablet,Facebook Ads
850,819,2024-02-14,Tablet,Organic
851,835,2024-09-07,Desktop,Organic
852,2699,2024-07-21,Mobile,Organic
853,396,2024-09-23,Tablet,Google Ads
854,1271,2024-06-02,Mobile,Google Ads
855,247,2024-10-19,Desktop,Organic
856,1216,2024-09-23,Desktop,Facebook Ads
857,1461,2024-04-29,Tablet,Google Ads
858,2342,2024-02-25,Desktop,Organic
859,1952,2024-06-10,Tablet,Google Ads
860,1054,2024-08-07,Tablet,Facebook Ads
861,2175,2024-12-30,Desktop,Google Ads
862,325,2024-08-09,Desktop,Organic
863,608,2024-06-09,Tablet,Google Ads
864,113,2024-08-17,Desktop,Organic
865,196,2024-10-21,Mobile,Organic
866,1748,2024-05-26,Mobile,Organic
867,2574,2024-02-03,Tablet,Organic
868,1445,2024-03-18,Mobile,Organic
869,1190,2024-05-09,Desktop,Facebook Ads
870,628,2024-07-31,Tablet,Organic
871,1737,2024-01-20,Mobile,Facebook Ads
872,1504,2024-05-13,Mobile,Google Ads
873,1723,2024-11-22,Mobile,Organic
874,1804,2024-04-07,Desktop,Facebook Ads
875,275,2024-01-25,Desktop,Google Ads
876,2933,2024-07-10,Mobile,Facebook Ads
877,957,2024-06-29,Tablet,Google Ads
878,1404,2024-03-07,Tablet,Facebook Ads
879,1045,2024-10-11,Tablet,Organic
880,381,2024-08-22,Desktop,Facebook Ads
881,294,2024-11-27,Tablet,Google Ads
882,1436,2024-10-11,Tablet,Google Ads
883,2531,2024-07-25,Desktop,Google Ads
884,2941,2024-02-02,Tablet,Facebook Ads
885,332,2024-10-06,Tablet,Google Ads
886,1348,2024-09-06,Tablet,Organic
887,2253,2024-07-03,Tablet,Organic
888,2583,2024-09-27,Mobile,Organic
889,2466,2024-04-30,Desktop,Facebook Ads
890,1095,2024-09-22,Desktop,Google Ads
891,1897,2024-11-27,Desktop,Google Ads
892,1954,2024-07-05,Desktop,Facebook Ads
893,725,2024-07-24,Desktop,Organic
894,77,2024-01-26,Mobile,Facebook Ads
895,287,2024-12-27,Tablet,Facebook Ads
896,1779,2024-01-23,Tablet,Facebook Ads
897,2114,2024-08-09,Mobile,Google Ads
898,226,2024-01-20,Desktop,Facebook Ads
899,2220,2024-01-03,Mobile,Organic
900,1733,2024-06-03,Desktop,Google Ads
901,222,2024-02-12,Desktop,Facebook Ads
902,1202,2024-11-20,Desktop,Organic
903,2074,2024-08-29,Desktop,Facebook Ads
904,1735,2024-11-28,Desktop,Organic
905,2965,2024-02-26,Mobile,Facebook Ads
906,381,2024-01-03,Desktop,Facebook Ads
907,74,2024-12-16,Tablet,Facebook Ads
908,2889,2024-07-27,Tablet,Organic
909,528,2024-11-15,Mobile,Facebook Ads
910,666,2024-10-28,Desktop,Facebook Ads
911,214,2024-03-09,Desktop,Organic
912,580,2024-05-28,Desktop,Facebook Ads
913,2046,2024-09-17,Mobile,Organic
914,604,2024-01-16,Tablet,Google Ads
915,1614,2024-09-13,Desktop,Google Ads
916,333,2024-02-26,Tablet,Organic
917,491,2024-04-13,Tablet,Facebook Ads
918,2133,2024-12-18,Tablet,Facebook Ads
919,1494,2024-04-08,Tablet,Organic
920,1431,2024-04-08,Tablet,Organic
921,1755,2024-12-10,Desktop,Facebook Ads
922,1830,2024-05-24,Tablet,Google Ads
923,2169,2024-12-24,Desktop,Facebook Ads
924,2808,2024-06-18,Tablet,Organic
925,2133,2024-11-07,Mobile,Google Ads
926,2965,2024-02-27,Desktop,Organic
927,494,2024-10-17,Mobile,Organic
928,533,2024-04-11,Tablet,Google Ads
929,2635,2024-03-21,Desktop,Google Ads
930,2882,2024-04-03,Tablet,Facebook Ads
931,1255,2024-06-12,Desktop,Organic
932,1935,2024-09-28,Desktop,Facebook Ads
933,1170,2024-06-12,Mobile,Organic
934,2823,2024-06-20,Mobile,Facebook Ads
935,1442,2024-06-14,Desktop,Organic
936,462,2024-05-31,Desktop,Facebook Ads
937,167,2024-11-13,Mobile,Organic
938,2969,2024-03-21,Tablet,Facebook Ads
939,2516,2024-10-25,Desktop,Facebook Ads
940,431,2024-12-11,Desktop,Google Ads
941,402,2024-08-28,Mobile,Google Ads
942,2107,2024-08-23,Tablet,Facebook Ads
943,1460,2024-09-10,Tablet,Organic
944,1568,2024-12-18,Desktop,Organic
945,1284,2024-05-21,Mobile,Facebook Ads
946,2485,2024-09-12,Mobile,Organic
947,1515,2024-09-11,Desktop,Facebook Ads
948,1863,2024-04-19,Desktop,Organic
949,2819,2024-07-22,Tablet,Facebook Ads
950,1848,2024-04-12,Desktop,Facebook Ads
951,1123,2024-06-08,Tablet,Facebook Ads
952,670,2024-03-02,Desktop,Facebook Ads
953,1289,2024-10-29,Desktop,Facebook Ads
954,2610,2024-11-28,Desktop,Facebook Ads
955,665,2024-11-01,Desktop,Organic
956,395,2024-10-23,Desktop,Facebook Ads
957,1531,2024-09-18,Desktop,Facebook Ads
958,551,2024-01-27,Tablet,Facebook Ads
959,2081,2024-01-09,Tablet,Facebook Ads
960,2080,2024-04-30,Tablet,Google Ads
961,91,2024-08-29,Mobile,Google Ads
962,144,2024-05-13,Desktop,Organic
963,1104,2024-09-09,Tablet,Google Ads
964,2048,2024-07-19,Tablet,Organic
965,912,2024-08-07,Mobile,Facebook Ads
966,518,2024-11-07,Mobile,Facebook Ads
967,26,2024-02-05,Mobile,Google Ads
968,2581,2024-10-19,Tablet,Google Ads
969,458,2024-05-04,Tablet,Organic
970,2733,2024-05-30,Mobile,Facebook Ads
971,1168,2024-11-07,Desktop,Facebook Ads
972,2823,2024-01-20,Mobile,Organic
973,2398,2024-06-19,Mobile,Google Ads
974,1676,2024-01-07,Desktop,Organic
975,1720,2024-06-18,Tablet,Organic
976,44,2024-08-24,Mobile,Organic
977,2691,2024-01-10,Mobile,Organic
978,2455,2024-01-30,Desktop,Facebook Ads
979,2540,2024-02-23,Tablet,Facebook Ads
980,1806,2024-05-05,Desktop,Google Ads
981,1890,2024-02-19,Mobile,Google Ads
982,25,2024-05-14,Tablet,Google Ads
983,2149,2024-10-12,Mobile,Facebook Ads
984,1809,2024-10-22,Mobile,Google Ads
985,307,2024-04-18,Tablet,Google Ads
986,1485,2024-03-01,Tablet,Facebook Ads
987,263,2024-06-14,Mobile,Facebook Ads
988,1000,2024-04-19,Tablet,Google Ads
989,2166,2024-10-28,Desktop,Google Ads
990,963,2024-09-30,Mobile,Facebook Ads
991,167,2024-01-01,Tablet,Facebook Ads
992,431,2024-05-09,Tablet,Google Ads
993,2259,2024-07-31,Desktop,Google Ads
994,2910,2024-12-17,Mobile,Google Ads
995,2006,2024-06-29,Desktop,Google Ads
996,2220,2024-12-11,Tablet,Facebook Ads
997,2597,2024-04-05,Tablet,Organic
998,2814,2024-01-27,Mobile,Facebook Ads
999,1422,2024-12-21,Mobile,Google Ads
1000,2664,2024-07-27,Desktop,Facebook Ads
1001,2271,2024-06-11,Mobile,Organic
1002,27,2024-04-10,Desktop,Google Ads
1003,837,2024-11-13,Desktop,Organic
1004,1671,2024-01-12,Mobile,Facebook Ads
1005,89,2024-04-01,Mobile,Google Ads
1006,2000,2024-08-07,Desktop,Google Ads
1007,985,2024-09-13,Mobile,Organic
1008,2569,2024-10-30,Mobile,Google Ads
1009,2964,2024-02-12,Desktop,Organic
1010,2874,2024-09-14,Tablet,Google Ads
1011,2445,2024-03-31,Mobile,Organic
1012,2815,2024-09-18,Desktop,Organic
1013,1279,2024-08-11,Tablet,Google Ads
1014,2291,2024-03-19,Desktop,Organic
1015,1420,2024-02-08,Desktop,Google Ads
1016,696,2024-03-23,Tablet,Facebook Ads
1017,2632,2024-06-10,Tablet,Organic
1018,1810,2024-12-24,Mobile,Organic
1019,2644,2024-10-24,Tablet,Organic
1020,1918,2024-06-25,Tablet,Organic
1021,959,2024-08-05,Mobile,Google Ads
1022,523,2024-02-24,Desktop,Organic
1023,2829,2024-06-15,Desktop,Organic
1024,567,2024-06-16,Mobile,Organic
1025,281,2024-01-21,Tablet,Organic
1026,2617,2024-10-03,Desktop,Organic
1027,68,2024-05-05,Mobile,Organic
1028,2156,2024-09-25,Tablet,Google Ads
1029,314,2024-02-01,Tablet,Organic
1030,358,2024-03-26,Desktop,Facebook Ads
1031,815,2024-11-16,Tablet,Google Ads
1032,1435,2024-07-31,Desktop,Organic
1033,318,2024-01-31,Desktop,Facebook Ads
1034,1118,2024-11-23,Mobile,Organic
1035,2972,2024-01-25,Mobile,Google Ads
1036,142,2024-01-27,Tablet,Google Ads
1037,274,2024-02-10,Tablet,Google Ads
1038,479,2024-08-24,Mobile,Google Ads
1039,2092,2024-01-15,Mobile,Google Ads
1040,342,2024-03-04,Tablet,Organic
1041,96,2024-06-14,Tablet,Google Ads
1042,440,2024-06-04,Desktop,Organic
1043,245,2024-06-24,Desktop,Organic
1044,2064,2024-03-26,Mobile,Facebook Ads
1045,2136,2024-01-31,Desktop,Facebook Ads
1046,171,2024-08-27,Desktop,Google Ads
1047,2413,2024-01-29,Mobile,Organic
1048,34,2024-10-12,Mobile,Google Ads
1049,388,2024-10-28,Mobile,Google Ads
1050,2019,2024-05-03,Desktop,Google Ads
1051,130,2024-02-17,Mobile,Facebook Ads
1052,1242,2024-02-26,Desktop,Facebook Ads
1053,2885,2024-07-14,Tablet,Google Ads
1054,2027,2024-03-02,Mobile,Facebook Ads
1055,173,2024-02-02,Tablet,Facebook Ads
1056,932,2024-10-11,Mobile,Google Ads
1057,1390,2024-05-02,Tablet,Organic
1058,1916,2024-03-22,Mobile,Organic
1059,758,2024-08-01,Mobile,Facebook Ads
1060,2530,2024-11-10,Tablet,Organic
1061,751,2024-06-30,Desktop,Google Ads
1062,2999,2024-04-08,Tablet,Google Ads
1063,1952,2024-06-06,Mobile,Organic
1064,287,2024-10-22,Mobile,Google Ads
1065,1459,2024-04-08,Tablet,Facebook Ads
1066,2649,2024-04-08,Mobile,Facebook Ads
1067,2584,2024-01-18,Tablet,Google Ads
1068,2161,2024-07-07,Mobile,Google Ads
1069,300,2024-10-09,Desktop,Google Ads
1070,1435,2024-07-09,Mobile,Facebook Ads
1071,1929,2024-02-13,Desktop,Facebook Ads
1072,1479,2024-08-19,Mobile,Facebook Ads
1073,540,2024-08-09,Mobile,Organic
1074,2907,2024-01-30,Mobile,Organic
1075,1168,2024-01-18,Desktop,Organic
1076,86,2024-05-07,Mobile,Organic
1077,1430,2024-12-26,Desktop,Google Ads
1078,2167,2024-07-18,Desktop,Google Ads
1079,1319,2024-02-03,Tablet,Facebook Ads
1080,87,2024-10-01,Desktop,Google Ads
1081,2670,2024-08-27,Tablet,Facebook Ads
1082,1757,2024-02-29,Tablet,Organic
1083,2133,2024-02-01,Mobile,Organic
1084,2926,2024-05-13,Mobile,Facebook Ads
1085,249,2024-06-10,Tablet,Facebook Ads
1086,2150,2024-06-01,Desktop,Facebook Ads
1087,1253,2024-06-02,Desktop,Google Ads
1088,1150,2024-05-14,Mobile,Google Ads
1089,689,2024-11-04,Mobile,Facebook Ads
1090,1697,2024-03-30,Desktop,Google Ads
1091,393,2024-06-25,Tablet,Google Ads
1092,441,2024-09-24,Tablet,Organic
1093,956,2024-09-30,Desktop,Facebook Ads
1094,2522,2024-12-24,Tablet,Facebook Ads
1095,1307,2024-02-10,Mobile,Organic
1096,2529,2024-10-20,Desktop,Facebook Ads
1097,1930,2024-08-24,Tablet,Facebook Ads
1098,780,2024-02-15,Mobile,Google Ads
1099,2478,2024-11-12,Tablet,Facebook Ads
1100,1607,2024-03-01,Desktop,Organic
1101,840,2024-02-11,Desktop,Organic
1102,2758,2024-05-04,Tablet,Facebook Ads
1103,1823,2024-09-13,Desktop,Google Ads
1104,2697,2024-08-29,Tablet,Facebook Ads
1105,2902,2024-12-06,Tablet,Google Ads
1106,679,2024-10-23,Tablet,Organic
1107,2353,2024-01-30,Desktop,Facebook Ads
1108,577,2024-08-29,Mobile,Google Ads
1109,200,2024-06-01,Desktop,Google Ads
1110,22,2024-11-24,Mobile,Organic
1111,1357,2024-11-20,Desktop,Google Ads
1112,1673,2024-05-19,Tablet,Facebook Ads
1113,1618,2024-12-07,Desktop,Facebook Ads
1114,1706,2024-01-01,Tablet,Google Ads
1115,748,2024-01-14,Mobile,Google Ads
1116,641,2024-07-08,Tablet,Google Ads
1117,1865,2024-11-01,Desktop,Facebook Ads
1118,2289,2024-11-22,Mobile,Organic
1119,2700,2024-08-14,Desktop,Facebook Ads
1120,2382,2024-02-28,Desktop,Organic
1121,495,2024-05-17,Mobile,Google Ads
1122,2031,2024-02-23,Mobile,Organic
1123,2042,2024-04-07,Tablet,Google Ads
1124,939,2024-08-13,Desktop,Google Ads
1125,1347,2024-01-08,Desktop,Organic
1126,475,2024-01-29,Tablet,Google Ads
1127,1351,2024-03-23,Desktop,Google Ads
1128,1156,2024-08-06,Mobile,Organic
1129,2164,2024-05-12,Mobile,Google Ads
1130,188,2024-06-11,Desktop,Organic
1131,1018,2024-02-12,Mobile,Google Ads
1132,2906,2024-05-30,Mobile,Facebook Ads
1133,1412,2024-03-02,Mobile,Facebook Ads
1134,894,2024-01-27,Mobile,Organic
1135,2899,2024-06-14,Desktop,Organic
1136,1052,2024-09-04,Tablet,Google Ads
1137,2092,2024-04-23,Desktop,Facebook Ads
1138,593,2024-10-02,Desktop,Organic
1139,142,2024-03-14,Desktop,Google Ads
1140,1306,2024-02-25,Desktop,Facebook Ads
1141,197,2024-03-29,Mobile,Google Ads
1142,1744,2024-12-13,Tablet,Facebook Ads
1143,1495,2024-10-20,Tablet,Facebook Ads
1144,2783,2024-06-09,Mobile,Organic
1145,1775,2024-09-15,Tablet,Facebook Ads
1146,1505,2024-03-13,Desktop,Organic
1147,2439,2024-08-11,Mobile,Organic
1148,1404,2024-08-04,Tablet,Facebook Ads
1149,2901,2024-11-25,Tablet,Facebook Ads
1150,2853,2024-10-28,Desktop,Google Ads
1151,490,2024-04-17,Tablet,Facebook Ads
1152,451,2024-02-25,Desktop,Google Ads
1153,322,2024-10-12,Mobile,Google Ads
1154,321,2024-04-11,Desktop,Facebook Ads
1155,291,2024-08-22,Tablet,Organic
1156,2821,2024-10-29,Desktop,Google Ads
1157,1742,2024-07-28,Tablet,Organic
1158,1678,2024-09-04,Mobile,Google Ads
1159,352,2024-09-16,Tablet,Google Ads
1160,1907,2024-05-02,Mobile,Organic
