customer_id,signup_date,acquisition_channel,city,age
2335,2026-02-24,Google Ads,Bakerfort,30
2336,2026-02-24,Organic,Smithfurt,56
2337,2026-02-24,Facebook Ads,Joshualand,57
2338,2026-02-24,Facebook Ads,North Pennybury,20
2339,2026-02-24,Google Ads,Theresaburgh,33
2340,2026-02-24,Organic,Gutierrezview,28
2341,2026-02-24,Organic,Santanaville,35
2342,2026-02-24,Referral,Butlerchester,40
2343,2026-02-24,Referral,Hullfort,43
2344,2026-02-24,Facebook Ads,Wrighttown,51
2345,2026-02-24,Organic,Shawnborough,22
2346,2026-02-24,Organic,West Jonathan,53
2347,2026-02-24,Google Ads,Toniport,53
2348,2026-02-24,Google Ads,Hicksfort,40
2349,2026-02-24,Google Ads,Blackport,32
2350,2026-02-24,Facebook Ads,Andrewfort,47
2351,2026-02-24,Referral,West Lauren,54
2352,2026-02-24,Organic,East Vanessa,34
2353,2026-02-24,Facebook Ads,Jaredburgh,44
2354,2026-02-24,Organic,Lindseyborough,53
2355,2026-02-24,Organic,South Austin,50
2356,2026-02-24,Google Ads,Gonzalezburgh,39
2357,2026-02-24,Organic,Collinsview,50
2358,2026-02-24,Google Ads,Port Allenberg,52
2359,2026-02-24,Google Ads,North Vanessahaven,46
2360,2026-02-24,Referral,West Wesley,54
2361,2026-02-24,Referral,Lake Jacobmouth,33
2362,2026-02-24,Google Ads,South Nichole,47
2363,2026-02-24,Referral,Timothyberg,55
2364,2026-02-24,Organic,Kimberlyview,48
2365,2026-02-24,Organic,Besthaven,34
2366,2026-02-24,Organic,South Dantown,42
2367,2026-02-24,Facebook Ads,South Joshuastad,32
2368,2026-02-24,Google Ads,Dominiquechester,44
2369,2026-02-24,Google Ads,Samanthaberg,51
2370,2026-02-24,Organic,South Ashley,34
2371,2026-02-24,Facebook Ads,Lake Justinshire,36
2372,2026-02-24,Organic,Hensleybury,43
2373,2026-02-24,Google Ads,Joshuaberg,22
2374,2026-02-24,Facebook Ads,North Alexis,48
2375,2026-02-24,Google Ads,East Sallychester,40
2376,2026-02-24,Facebook Ads,Port Michele,54
2377,2026-02-24,Google Ads,Port Alexandra,29
2378,2026-02-24,Facebook Ads,East Jeffrey,49
2379,2026-02-24,Facebook Ads,East Stacyfurt,33
2380,2026-02-24,Facebook Ads,New Kevin,34
2381,2026-02-24,Facebook Ads,East Bradley,32
2382,2026-02-24,Facebook Ads,Josephshire,33
2383,2026-02-24,Google Ads,Teresabury,27
2384,2026-02-24,Organic,Graymouth,25
2385,2026-02-24,Organic,Danielbury,60
2386,2026-02-24,Referral,Torresmouth,57
2387,2026-02-24,Organic,Johnnyview,52
2388,2026-02-24,Organic,Michaelbury,48
2389,2026-02-24,Google Ads,Rodriguezberg,57
2390,2026-02-24,Google Ads,East Jameshaven,49
2391,2026-02-24,Google Ads,Port Rachaelborough,49
2392,2026-02-24,Facebook Ads,Millerview,50
2393,2026-02-24,Google Ads,Aprilland,43
2394,2026-02-24,Facebook Ads,Emilyville,54
2395,2026-02-24,Facebook Ads,North Leonard,21
2396,2026-02-24,Referral,West Jonfurt,48
2397,2026-02-24,Organic,New Michelle,50
2398,2026-02-24,Google Ads,West Davidbury,43
2399,2026-02-24,Facebook Ads,East Edwardmouth,47
2400,2026-02-24,Organic,West Anthony,51
2401,2026-02-24,Referral,East John,38
2402,2026-02-24,Organic,Ashleyhaven,18
2403,2026-02-24,Facebook Ads,Port Elijah,42
2404,2026-02-24,Organic,New Paulabury,38
2405,2026-02-24,Google Ads,Port Ian,57
2406,2026-02-24,Google Ads,North Lindaview,29
2407,2026-02-24,Google Ads,South Dawnfort,33
2408,2026-02-24,Google Ads,Sarahaven,48
2409,2026-02-24,Google Ads,South Patriciafurt,41
2410,2026-02-24,Facebook Ads,Port Sarahport,49
2411,2026-02-24,Referral,North Susanport,31
2412,2026-02-24,Referral,Austinbury,41
2413,2026-02-24,Google Ads,Hunterburgh,43
2414,2026-02-24,Google Ads,South Robert,46
2415,2026-02-24,Facebook Ads,Carolfort,54
2416,2026-02-24,Facebook Ads,Danielfort,54
2417,2026-02-24,Facebook Ads,North Dana,24
2418,2026-02-24,Google Ads,Andersonchester,33
2419,2026-02-24,Referral,East Theresa,42
2420,2026-02-24,Facebook Ads,Mcgeeburgh,27
2421,2026-02-24,Facebook Ads,South Kathleenton,48
2422,2026-02-24,Organic,West William,29
2423,2026-02-24,Referral,North Richardshire,49
2424,2026-02-24,Facebook Ads,Johnnychester,58
2425,2026-02-24,Google Ads,Port Jason,49
2426,2026-02-24,Google Ads,Lake Anthony,34
2427,2026-02-24,Organic,Port Reginaside,43
2428,2026-02-24,Organic,Davidbury,28
2429,2026-02-24,Organic,Leeview,31
2430,2026-02-24,Google Ads,North Laura,48
2431,2026-02-24,Organic,Schneiderbury,46
2432,2026-02-24,Google Ads,North Thomasbury,34
2433,2026-02-24,Google Ads,Lake Marco,41
2434,2026-02-24,Google Ads,Taylorborough,40
2435,2026-02-24,Organic,North Chelseafort,44
2436,2026-02-24,Organic,Williamsonport,40
2437,2026-02-24,Facebook Ads,South Ericland,54
2438,2026-02-24,Facebook Ads,Lisahaven,36
2439,2026-02-24,Google Ads,West Kimberlymouth,38
2440,2026-02-24,Referral,Vaughnshire,46
2441,2026-02-24,Organic,South Charles,42
2442,2026-02-24,Google Ads,Carterside,47
2443,2026-02-24,Facebook Ads,Lake Eddie,28
2444,2026-02-24,Google Ads,Mullinsland,44
2445,2026-02-24,Referral,South Samuel,22
2446,2026-02-24,Organic,Port Michaelton,28
2447,2026-02-24,Google Ads,Anthonyfort,32
2448,2026-02-24,Google Ads,North Christopherstad,38
2449,2026-02-24,Google Ads,Lake Mark,35
2450,2026-02-24,Referral,Ricemouth,35
2451,2026-02-24,Referral,Karenport,41
2452,2026-02-24,Referral,Port Christopherchester,44
2453,2026-02-24,Facebook Ads,West Bobby,29
2454,2026-02-24,Organic,Port Briannashire,26
2455,2026-02-24,Facebook Ads,West Samuelburgh,60
2456,2026-02-24,Google Ads,North Chaseshire,23
2457,2026-02-24,Facebook Ads,Pottschester,28
2458,2026-02-24,Referral,Seanbury,24
2459,2026-02-24,Organic,South Amanda,22
2460,2026-02-24,Referral,West Mariaborough,53
2461,2026-02-24,Organic,Burkechester,19
2462,2026-02-24,Referral,East Lee,51
2463,2026-02-24,Organic,New Andrewside,24
2464,2026-02-24,Google Ads,Lake Austin,57
2465,2026-02-24,Facebook Ads,Jessicaton,23
2466,2026-02-24,Referral,Lake Christopher,37
2467,2026-02-24,Facebook Ads,Littlebury,33
2468,2026-02-24,Google Ads,Simpsonberg,46
2469,2026-02-24,Facebook Ads,Lake Shariside,26
2470,2026-02-24,Facebook Ads,New Christopher,19
2471,2026-02-24,Organic,West Jeffreyville,60
2472,2026-02-24,Google Ads,Cameronshire,38
2473,2026-02-24,Referral,West Molly,47
2474,2026-02-24,Google Ads,Gonzalezburgh,53
2475,2026-02-24,Referral,Gordonshire,26
2476,2026-02-24,Facebook Ads,West Triciatown,55
2477,2026-02-24,Referral,Nelsonview,58
2478,2026-02-24,Referral,North Timothyville,51
2479,2026-02-24,Google Ads,Port Desiree,40
2480,2026-02-24,Referral,West Bradleyborough,52
2481,2026-02-24,Facebook Ads,West Jonathan,23
2482,2026-02-24,Referral,Christinehaven,37
2483,2026-02-24,Google Ads,Andrewhaven,44
2484,2026-02-24,Google Ads,Port Johnville,27
2485,2026-02-24,Google Ads,Josephstad,18
2486,2026-02-24,Organic,Perryfort,51
2487,2026-02-24,Facebook Ads,Lake Frank,40
2488,2026-02-24,Google Ads,Larryton,48
2489,2026-02-24,Organic,Victoriaberg,49
2490,2026-02-24,Referral,North Michaelland,37
2491,2026-02-24,Organic,Amandachester,45
2492,2026-02-24,Google Ads,Port Annview,56
2493,2026-02-24,Facebook Ads,Huberhaven,18
2494,2026-02-24,Google Ads,Peggyfurt,30
2495,2026-02-24,Referral,Charlesville,53
2496,2026-02-24,Referral,Port Robertmouth,43
2497,2026-02-24,Facebook Ads,South Katherinemouth,28
2498,2026-02-24,Referral,Cherryfort,42
2499,2026-02-24,Facebook Ads,Carrberg,34
2500,2026-02-24,Organic,East Bradleytown,45
2501,2026-02-24,Facebook Ads,New Tonyamouth,51
2502,2026-02-24,Google Ads,Lake Matthewhaven,36
2503,2026-02-24,Google Ads,Port Jessica,44
2504,2026-02-24,Facebook Ads,Rosschester,22
2505,2026-02-24,Facebook Ads,Flowersbury,26
2506,2026-02-24,Google Ads,Jamesmouth,25
2507,2026-02-24,Referral,New Debbie,57
2508,2026-02-24,Referral,East Megan,35
2509,2026-02-24,Referral,Hamiltonton,30
2510,2026-02-24,Google Ads,South Eileen,19
2511,2026-02-24,Facebook Ads,Lake Paigeton,21
2512,2026-02-24,Organic,North Craigborough,29
2513,2026-02-24,Organic,Vincentport,36
2514,2026-02-24,Google Ads,Jeffreyburgh,26
2515,2026-02-24,Referral,East Kathryn,18
2516,2026-02-24,Facebook Ads,South Louis,23
2517,2026-02-24,Facebook Ads,North Katelyn,18
2518,2026-02-24,Referral,Morrisonborough,31
2519,2026-02-24,Google Ads,Port Joseph,44
2520,2026-02-24,Google Ads,East James,49
2521,2026-02-24,Google Ads,North Jaredstad,47
2522,2026-02-24,Organic,New David,39
2523,2026-02-24,Organic,Lake Jason,27
2524,2026-02-24,Organic,Brownport,35
2525,2026-02-24,Referral,Thomasside,22
2526,2026-02-24,Referral,Romeroshire,29
2527,2026-02-24,Facebook Ads,Michelleland,34
2528,2026-02-24,Referral,South Steven,18
2529,2026-02-24,Organic,Julieburgh,33
2530,2026-02-24,Referral,Port Dennisberg,46
2531,2026-02-24,Facebook Ads,Farmerbury,20
2532,2026-02-24,Facebook Ads,Shannonshire,47
2533,2026-02-24,Organic,Nicholasmouth,51
2534,2026-02-24,Facebook Ads,Brandyside,48
2535,2026-02-24,Referral,New Amber,37
2536,2026-02-24,Google Ads,West Stephaniehaven,28
2537,2026-02-24,Organic,North Frankfort,53
2538,2026-02-24,Organic,Jamesberg,34
2539,2026-02-24,Referral,North Kent,58
2540,2026-02-24,Google Ads,East Kennethton,30
2541,2026-02-24,Google Ads,New Parkermouth,21
2542,2026-02-24,Facebook Ads,Port Jackiechester,25
2543,2026-02-24,Facebook Ads,Tanyafort,58
2544,2026-02-24,Referral,Tarafurt,38
2545,2026-02-24,Organic,Hornberg,28
2546,2026-02-24,Google Ads,North Jamiefort,55
2547,2026-02-24,Organic,Harrisport,43
2548,2026-02-24,Facebook Ads,Port Peter,18
2549,2026-02-24,Organic,East Darren,55
2550,2026-02-24,Referral,Port Samantha,56
2551,2026-02-24,Facebook Ads,Port Dawn,41
2552,2026-02-24,Organic,Amandaborough,33
2553,2026-02-24,Facebook Ads,Schwartzport,49
2554,2026-02-24,Organic,Stevenshire,57
2555,2026-02-24,Google Ads,West Samantha,58
2556,2026-02-24,Organic,Veronicachester,21
2557,2026-02-24,Google Ads,Michaelmouth,59
2558,2026-02-24,Facebook Ads,Lake Nicole,52
2559,2026-02-24,Organic,Lake Amandachester,26
2560,2026-02-24,Referral,Port Belindaland,32
2561,2026-02-24,Google Ads,Bonillaborough,53
2562,2026-02-24,Google Ads,Port Rachaelshire,46
2563,2026-02-24,Facebook Ads,South Jenniferberg,19
2564,2026-02-24,Referral,North Michelle,40
2565,2026-02-24,Facebook Ads,Lake Crystal,34
2566,2026-02-24,Organic,South John,49
2567,2026-02-24,Referral,Johnland,53
2568,2026-02-24,Google Ads,Coopershire,52
2569,2026-02-24,Referral,West Danielle,30
2570,2026-02-24,Facebook Ads,Masseyberg,52
2571,2026-02-24,Google Ads,Benitezton,38
2572,2026-02-24,Referral,West Susanfort,35
2573,2026-02-24,Facebook Ads,East Natalieborough,22
2574,2026-02-24,Facebook Ads,South Michelle,46
2575,2026-02-24,Google Ads,Websterfurt,34
2576,2026-02-24,Google Ads,Sandraberg,47
2577,2026-02-24,Organic,Donaldton,58
2578,2026-02-24,Referral,Lake Jonathan,29
2579,2026-02-24,Organic,Franciscofort,57
2580,2026-02-24,Google Ads,South Amberfort,57
2581,2026-02-24,Facebook Ads,Yuville,38
2582,2026-02-24,Organic,Pamelashire,60
2583,2026-02-24,Referral,Alexandriamouth,30
2584,2026-02-24,Referral,Burnsshire,53
2585,2026-02-24,Facebook Ads,North Robert,57
2586,2026-02-24,Google Ads,South Timothy,38
2587,2026-02-24,Referral,Hopkinsborough,59
2588,2026-02-24,Google Ads,Sotoview,25
2589,2026-02-24,Organic,Jacksonchester,51
2590,2026-02-24,Organic,North Dorothyview,20
2591,2026-02-24,Facebook Ads,Thomasmouth,29
2592,2026-02-24,Organic,South Robert,30
2593,2026-02-24,Organic,Jonathanport,49
2594,2026-02-24,Facebook Ads,South Monique,24
2595,2026-02-24,Organic,Martinezview,54
2596,2026-02-24,Referral,New Matthew,60
2597,2026-02-24,Referral,Coreyview,51
2598,2026-02-24,Google Ads,Crystalmouth,21
2599,2026-02-24,Google Ads,West Jessicaview,32
2600,2026-02-24,Organic,South Caitlyn,18
2601,2026-02-24,Facebook Ads,Shermanshire,59
2602,2026-02-24,Referral,New Paulmouth,23
2603,2026-02-24,Referral,Keybury,58
2604,2026-02-24,Organic,North Keith,41
2605,2026-02-24,Referral,Zimmermanview,41
2606,2026-02-24,Organic,Greenfort,57
2607,2026-02-24,Google Ads,Boonefurt,51
2608,2026-02-24,Organic,South David,22
2609,2026-02-24,Google Ads,Gallowayport,22
2610,2026-02-24,Facebook Ads,Lake Alexisberg,51
2611,2026-02-24,Organic,Jonathanborough,24
2612,2026-02-24,Facebook Ads,West Erika,52
2613,2026-02-24,Referral,Susanmouth,30
2614,2026-02-24,Facebook Ads,North Eddie,51
2615,2026-02-24,Facebook Ads,Martinfort,54
2616,2026-02-24,Facebook Ads,Apriltown,53
2617,2026-02-24,Referral,North Dariusstad,24
2618,2026-02-24,Google Ads,East Barbara,47
2619,2026-02-24,Referral,Crystalhaven,24
2620,2026-02-24,Facebook Ads,Beckyhaven,29
2621,2026-02-24,Referral,Lake Brianna,50
2622,2026-02-24,Google Ads,South Jessicaview,60
2623,2026-02-24,Facebook Ads,Lake Chelsea,52
2624,2026-02-24,Referral,Wadeburgh,40
2625,2026-02-24,Google Ads,Jimenezside,53
2626,2026-02-24,Google Ads,East Benjamin,41
2627,2026-02-24,Referral,New Kimberlyberg,58
2628,2026-02-24,Referral,West Stephanieborough,38
2629,2026-02-24,Facebook Ads,South Tonybury,54
2630,2026-02-24,Facebook Ads,Lake Derek,42
2631,2026-02-24,Google Ads,North Aprilshire,41
2632,2026-02-24,Referral,East Karen,46
2633,2026-02-24,Referral,Proctorfurt,18
2634,2026-02-24,Organic,Sarahshire,36
2635,2026-02-24,Organic,West Tammy,51
2636,2026-02-24,Facebook Ads,Shellyfort,37
2637,2026-02-24,Organic,Kevinchester,37
2638,2026-02-24,Facebook Ads,Herrerachester,31
2639,2026-02-24,Google Ads,Pierceview,19
2640,2026-02-24,Google Ads,Collinsview,53
2641,2026-02-24,Facebook Ads,Richardland,24
2642,2026-02-24,Organic,New Jillport,47
2643,2026-02-24,Google Ads,Lake Robinburgh,27
2644,2026-02-24,Facebook Ads,Franklinfort,34
2645,2026-02-24,Google Ads,North Markfort,55
2646,2026-02-24,Facebook Ads,Ricardoport,32
2647,2026-02-24,Google Ads,Port Jasmine,37
2648,2026-02-24,Organic,Darleneport,54
2649,2026-02-24,Referral,Davidview,54
2650,2026-02-24,Facebook Ads,Waltonside,22
2651,2026-02-24,Google Ads,South Kevin,48
2652,2026-02-24,Facebook Ads,Tammieton,49
2653,2026-02-24,Organic,Michaelmouth,56
2654,2026-02-24,Google Ads,Sotobury,20
2655,2026-02-24,Referral,North Paulaside,23
2656,2026-02-24,Organic,Port Rhondashire,39
2657,2026-02-24,Google Ads,Davischester,45
2658,2026-02-24,Referral,Patriciahaven,25
2659,2026-02-24,Facebook Ads,South Paul,59
2660,2026-02-24,Organic,South Stephanie,58
2661,2026-02-24,Referral,Kristenchester,21
2662,2026-02-24,Google Ads,Port Aaron,51
2663,2026-02-24,Organic,Hollowayport,38
2664,2026-02-24,Facebook Ads,Silvashire,38
2665,2026-02-24,Facebook Ads,East Michelle,27
2666,2026-02-24,Organic,Heatherstad,43
2667,2026-02-24,Referral,Joshuafurt,56
2668,2026-02-24,Organic,Port Tara,32
2669,2026-02-24,Referral,Davidbury,36
2670,2026-02-24,Referral,Oliverhaven,27
2671,2026-02-24,Facebook Ads,Lake Paulbury,39
2672,2026-02-24,Organic,Smithmouth,48
2673,2026-02-24,Organic,South Deannaberg,53
2674,2026-02-24,Referral,North Jasonburgh,34
2675,2026-02-24,Organic,East Johnberg,43
2676,2026-02-24,Referral,North Shariview,26
2677,2026-02-24,Facebook Ads,East Ashleystad,48
2678,2026-02-24,Facebook Ads,North Patriciashire,49
2679,2026-02-24,Referral,Victoriafurt,59
2680,2026-02-24,Facebook Ads,West Annland,53
2681,2026-02-24,Facebook Ads,Anaberg,33
2682,2026-02-24,Organic,Ginachester,35
2683,2026-02-24,Referral,Fordmouth,38
2684,2026-02-24,Organic,Anaburgh,25
2685,2026-02-24,Referral,West Melissa,45
2686,2026-02-24,Google Ads,New Joanne,40
2687,2026-02-24,Facebook Ads,Port Ronaldmouth,38
2688,2026-02-24,Google Ads,Christopherfurt,56
2689,2026-02-24,Organic,Fernandezburgh,37
2690,2026-02-24,Facebook Ads,Lake Patriciaburgh,40
2691,2026-02-24,Referral,Lake Samantha,57
2692,2026-02-24,Facebook Ads,Youngview,46
2693,2026-02-24,Organic,Jermainehaven,32
2694,2026-02-24,Facebook Ads,Simpsonburgh,41
2695,2026-02-24,Facebook Ads,Port Jacquelineside,23
2696,2026-02-24,Organic,North Jenniferview,21
2697,2026-02-24,Facebook Ads,Javierfort,57
2698,2026-02-24,Facebook Ads,New Richardfort,36
2699,2026-02-24,Organic,Lake Brendaberg,39
2700,2026-02-24,Organic,Jacksonview,37
2701,2026-02-24,Referral,Olsonport,48
2702,2026-02-24,Organic,Jacobborough,39
2703,2026-02-24,Facebook Ads,South Ashleyshire,52
2704,2026-02-24,Facebook Ads,Moralesville,31
2705,2026-02-24,Google Ads,Samanthafort,53
2706,2026-02-24,Referral,South Christopherborough,57
2707,2026-02-24,Facebook Ads,Moorefurt,60
2708,2026-02-24,Organic,Brownside,42
2709,2026-02-24,Organic,New Vincenttown,34
2710,2026-02-24,Facebook Ads,East Brandyborough,21
2711,2026-02-24,Google Ads,Lopezmouth,30
2712,2026-02-24,Google Ads,South Toddview,21
2713,2026-02-24,Referral,Morriston,59
2714,2026-02-24,Organic,South Vanessa,22
2715,2026-02-24,Referral,East Cynthiaview,60
2716,2026-02-24,Google Ads,South Katrina,60
2717,2026-02-24,Google Ads,Bartlettland,24
2718,2026-02-24,Organic,Kennethland,36
2719,2026-02-24,Referral,Port Danielport,32
2720,2026-02-24,Referral,Daviesfurt,50
2721,2026-02-24,Organic,Ashleyburgh,38
2722,2026-02-24,Referral,Lucasmouth,56
2723,2026-02-24,Organic,Williamberg,29
2724,2026-02-24,Facebook Ads,Port Robertchester,50
2725,2026-02-24,Referral,Cohentown,53
2726,2026-02-24,Organic,Lake Colleen,20
2727,2026-02-24,Facebook Ads,Riceport,51
2728,2026-02-24,Google Ads,Carrollside,39
2729,2026-02-24,Referral,Port Joycebury,43
2730,2026-02-24,Facebook Ads,Harrisonberg,19
2731,2026-02-24,Google Ads,Cassidyshire,40
2732,2026-02-24,Google Ads,Port Richard,58
2733,2026-02-24,Google Ads,West Teresamouth,33
2734,2026-02-24,Google Ads,New John,21
2735,2026-02-24,Google Ads,West Pamela,42
2736,2026-02-24,Organic,Christopherhaven,53
2737,2026-02-24,Google Ads,Lake Michael,32
2738,2026-02-24,Facebook Ads,Lewistown,39
2739,2026-02-24,Referral,Cassandraview,60
2740,2026-02-24,Facebook Ads,Millermouth,23
2741,2026-02-24,Referral,West Sean,51
2742,2026-02-24,Facebook Ads,Heidifurt,44
2743,2026-02-24,Facebook Ads,Michaelberg,54
2744,2026-02-24,Facebook Ads,Sampsonmouth,45
2745,2026-02-24,Google Ads,Rebeccaton,56
2746,2026-02-24,Google Ads,West Brendanborough,46
2747,2026-02-24,Facebook Ads,South John,31
2748,2026-02-24,Facebook Ads,West Katie,55
2749,2026-02-24,Facebook Ads,North Barbara,26
2750,2026-02-24,Google Ads,New Melinda,51
2751,2026-02-24,Facebook Ads,East Patricia,45
2752,2026-02-24,Facebook Ads,Websterside,59
2753,2026-02-24,Facebook Ads,Sextonside,38
2754,2026-02-24,Organic,Lawrencehaven,53
2755,2026-02-24,Organic,East Brian,29
2756,2026-02-24,Google Ads,Robertland,27
2757,2026-02-24,Organic,East Joseph,38
2758,2026-02-24,Referral,Turnermouth,44
2759,2026-02-24,Google Ads,Port Emilyshire,46
2760,2026-02-24,Google Ads,Richardsburgh,27
2761,2026-02-24,Facebook Ads,West Tylerburgh,24
2762,2026-02-24,Facebook Ads,Catherineton,29
2763,2026-02-24,Organic,Masonshire,57
2764,2026-02-24,Google Ads,Lake Kara,56
2765,2026-02-24,Facebook Ads,Melissaborough,56
2766,2026-02-24,Facebook Ads,New Kellyport,32
2767,2026-02-24,Organic,Russellburgh,40
2768,2026-02-24,Organic,West Robert,48
2769,2026-02-24,Facebook Ads,North Brian,50
2770,2026-02-24,Referral,New Maryshire,59
2771,2026-02-24,Google Ads,North Alexanderbury,29
2772,2026-02-24,Referral,West Catherinechester,49
2773,2026-02-24,Referral,Kellerhaven,26
2774,2026-02-24,Facebook Ads,North Amberborough,30
2775,2026-02-24,Facebook Ads,Tuckermouth,20
2776,2026-02-24,Referral,Lake Andrea,18
2777,2026-02-24,Google Ads,Osborntown,44
2778,2026-02-24,Facebook Ads,Peterton,60
2779,2026-02-24,Facebook Ads,East Brianville,31
2780,2026-02-24,Organic,Parkstad,29
2781,2026-02-24,Referral,Cynthiaburgh,57
2782,2026-02-24,Referral,Danaview,38
2783,2026-02-24,Referral,East Marcusmouth,33
2784,2026-02-24,Referral,Rickfurt,43
2785,2026-02-24,Organic,Jodiport,56
2786,2026-02-24,Referral,Masonmouth,38
2787,2026-02-24,Referral,Danielshire,57
2788,2026-02-24,Organic,Lake Jenniferberg,51
2789,2026-02-24,Organic,New Tinashire,46
2790,2026-02-24,Referral,Port Jay,20
2791,2026-02-24,Facebook Ads,New Joseph,51
2792,2026-02-24,Referral,North Jacobhaven,20
2793,2026-02-24,Referral,Taylorview,51
2794,2026-02-24,Organic,Mcculloughside,30
2795,2026-02-24,Google Ads,Fuentesstad,46
2796,2026-02-24,Referral,Normanborough,37
2797,2026-02-24,Google Ads,Petersonbury,47
2798,2026-02-24,Facebook Ads,Gonzalezstad,45
2799,2026-02-24,Google Ads,South Michaelside,57
2800,2026-02-24,Organic,South Cassandrastad,51
2801,2026-02-24,Facebook Ads,Mariestad,47
2802,2026-02-24,Referral,West Pennyshire,23
2803,2026-02-24,Organic,Martinezport,29
2804,2026-02-24,Facebook Ads,Thompsonberg,43
2805,2026-02-24,Referral,Lake Michael,38
2806,2026-02-24,Referral,Port Maria,19
2807,2026-02-24,Facebook Ads,New Joann,47
2808,2026-02-24,Facebook Ads,Brandonfurt,47
2809,2026-02-24,Organic,Zacharyport,34
2810,2026-02-24,Google Ads,South Christine,59
2811,2026-02-24,Facebook Ads,South Jason,25
2812,2026-02-24,Organic,Schmidtfurt,25
2813,2026-02-24,Referral,Carrollville,58
2814,2026-02-24,Google Ads,Velasquezland,23
2815,2026-02-24,Referral,Greeneshire,50
2816,2026-02-24,Facebook Ads,New Sandrafurt,42
2817,2026-02-24,Referral,Kristinaburgh,20
2818,2026-02-24,Facebook Ads,Lawsonmouth,39
2819,2026-02-24,Facebook Ads,Port Javierbury,28
2820,2026-02-24,Facebook Ads,North Brittanyburgh,29
2821,2026-02-24,Organic,Christopherview,44
2822,2026-02-24,Google Ads,Mosleyborough,37
2823,2026-02-24,Referral,New Richard,36
2824,2026-02-24,Facebook Ads,North Elizabeth,25
2825,2026-02-24,Facebook Ads,Lake Derrick,30
2826,2026-02-24,Organic,West Vanessa,57
2827,2026-02-24,Google Ads,Bellton,18
2828,2026-02-24,Referral,Thomasfort,49
2829,2026-02-24,Referral,New Thomas,52
2830,2026-02-24,Organic,New Johnhaven,56
2831,2026-02-24,Referral,Jamiefort,33
2832,2026-02-24,Facebook Ads,South Heather,55
2833,2026-02-24,Referral,East Alejandro,47
2834,2026-02-24,Referral,North Kathryn,46
2835,2026-02-24,Organic,Port Jonathanville,56
2836,2026-02-24,Organic,Jacobstad,33
2837,2026-02-24,Google Ads,North Jacobland,57
2838,2026-02-24,Facebook Ads,Jamesport,21
2839,2026-02-24,Facebook Ads,Lake Sara,27
2840,2026-02-24,Organic,West Nancymouth,59
2841,2026-02-24,Google Ads,West Paul,20
2842,2026-02-24,Facebook Ads,Catherinechester,20
2843,2026-02-24,Google Ads,Georgemouth,39
2844,2026-02-24,Organic,Wesleyside,21
2845,2026-02-24,Organic,Kellerfurt,44
2846,2026-02-24,Facebook Ads,Perkinsside,28
2847,2026-02-24,Google Ads,Michaelfort,57
2848,2026-02-24,Facebook Ads,East Cindyview,47
2849,2026-02-24,Google Ads,Frederickhaven,20
2850,2026-02-24,Organic,Amybury,37
2851,2026-02-24,Google Ads,South Tara,41
2852,2026-02-24,Referral,Lake Elaine,22
2853,2026-02-24,Referral,Nicoleburgh,53
2854,2026-02-24,Organic,Kurtshire,36
2855,2026-02-24,Referral,Lake Michelle,26
2856,2026-02-24,Organic,Brianmouth,35
2857,2026-02-24,Google Ads,Port Adamland,51
2858,2026-02-24,Referral,East Jacobborough,51
2859,2026-02-24,Facebook Ads,New Sandrabury,31
2860,2026-02-24,Organic,South Michaeltown,24
2861,2026-02-24,Organic,Jadeview,48
2862,2026-02-24,Google Ads,Johnsontown,45
2863,2026-02-24,Google Ads,New Gregory,34
2864,2026-02-24,Google Ads,Lake Jennifer,26
2865,2026-02-24,Referral,Annetteshire,51
2866,2026-02-24,Referral,North Nicoleberg,49
2867,2026-02-24,Facebook Ads,Rhondaburgh,57
2868,2026-02-24,Facebook Ads,East Terrancehaven,36
2869,2026-02-24,Facebook Ads,Delacruzmouth,18
2870,2026-02-24,Organic,West Katieton,19
2871,2026-02-24,Referral,Lake David,58
2872,2026-02-24,Organic,Harriston,31
2873,2026-02-24,Referral,North Phillipmouth,44
2874,2026-02-24,Organic,West Jordan,39
2875,2026-02-24,Google Ads,Stevensburgh,53
2876,2026-02-24,Facebook Ads,Herrerafort,18
2877,2026-02-24,Facebook Ads,Philipland,36
2878,2026-02-24,Google Ads,South Daisyborough,22
2879,2026-02-24,Google Ads,Doylebury,37
2880,2026-02-24,Google Ads,Mccallland,18
2881,2026-02-24,Organic,Kathleenburgh,39
2882,2026-02-24,Google Ads,Michaelmouth,43
2883,2026-02-24,Organic,North Barbara,29
2884,2026-02-24,Facebook Ads,Zamoraside,39
2885,2026-02-24,Google Ads,Port Brentstad,48
2886,2026-02-24,Referral,Lake Toddtown,20
2887,2026-02-24,Facebook Ads,Knappmouth,48
2888,2026-02-24,Facebook Ads,Port Jenniferstad,58
2889,2026-02-24,Referral,Wardborough,52
2890,2026-02-24,Google Ads,South Cynthia,47
2891,2026-02-24,Referral,South Amandaton,21
2892,2026-02-24,Google Ads,Port Josephview,54
2893,2026-02-24,Google Ads,Brooksland,53
2894,2026-02-24,Organic,Carlmouth,31
2895,2026-02-24,Google Ads,New Steveborough,40
2896,2026-02-24,Organic,Lake Christine,27
2897,2026-02-24,Google Ads,West Annmouth,19
2898,2026-02-24,Google Ads,Sharpport,42
2899,2026-02-24,Facebook Ads,Youngton,54
2900,2026-02-24,Referral,North Kevin,29
2901,2026-02-24,Organic,New Jeremy,37
